event_date,Y,bond_code,W1,W2,W3,W4a,W5,W6,W7a,W8,W9
2024-03-11,0,123100.SZ,-0.0923982858657836,2.473839,0,1,0,0,0,2.9158,0.0208
2024-03-12,0,118037.SH,-0.1400227546691894,2.003923,1,1,1,1,0,5.3169,0.08333
2024-03-12,0,118045.SH,-0.0384715944528579,2.835647,0,1,0,0,0,5.5031,0.16842
2024-03-12,1,123238.SZ,-0.030074993148446,1.254163,0,1,1,0,0,5.8344,0.73684
2024-03-13,1,123056.SZ,0.0826208218932151,0.581127,0,1,0,0,0,2.2806,0.01367
2024-03-13,0,123088.SZ,0.0514345243573188,2.848268,0,1,0,0,0,2.757,0.12907
2024-03-13,1,123219.SZ,0.0594475083053112,1.196251,1,1,0,1,0,5.4127,0.104
2024-03-13,0,127068.SZ,-0.0449139811098575,1.546117,0,1,1,0,1,4.4162,0.0554
2024-03-13,0,127076.SZ,-0.0190440919250249,1.826627,0,1,0,1,0,4.6188,0.25159
2024-03-13,0,128134.SZ,-0.0262340102344751,1.753974,0,0,0,0,0,2.5736,0.00738
2024-03-15,1,111015.SH,-0.1410092115402221,2.990651,0,1,0,1,0,5.3087,0.13014
2024-03-15,0,123191.SZ,-0.0905197784304618,1.924651,1,1,0,1,0,5.0705,0.10048
2024-03-18,0,127094.SZ,-0.1279232650995254,5.370045,0,1,0,0,0,5.5852,0.25301
2024-03-18,0,127089.SZ,-0.148337721824646,1.107323,0,0,0,1,0,5.3333,0.37931
2024-03-18,0,127085.SZ,-0.0568238496780395,1.354193,0,0,0,1,0,5.065,0.2398
2024-03-18,0,123198.SZ,0.0285326950252056,1.951537,0,1,0,1,1,5.2238,0.11515
2024-03-18,0,118034.SH,-0.1254905462265014,1.223682,0,0,0,1,0,5.0897,0.38889
2024-03-20,0,118031.SH,-0.0963374152779579,1.238967,0,0,0,1,0,4.9035,0.17695
2024-03-20,0,123076.SZ,0.1443428248167038,2.426989,0,1,0,0,0,2.6667,0.48489
2024-03-21,0,110047.SH,0.1537509709596634,0.541515,0,0,1,0,0,0.6708,0.02897
2024-03-21,0,110063.SH,0.1537509709596634,0.541515,0,0,1,0,0,1.7303,0.03638
2024-03-21,0,110089.SH,-0.0323080383241176,0.703941,1,0,1,1,0,4.5065,0.22985
2024-03-21,0,113639.SH,-0.0199468731880188,0.983014,0,0,0,0,0,3.8439,0.34263
2024-03-21,0,118040.SH,-0.0304839815944433,1.869888,0,1,1,1,0,5.3443,0.15493
2024-03-21,0,123090.SZ,-0.0363052748143672,1.6396,0,0,0,0,0,2.7515,0.10013
2024-03-21,0,123143.SZ,-0.0952391251921653,2.030459,0,1,0,1,0,4.0274,0.08894
2024-03-21,0,127047.SZ,0.1726745665073394,1.451967,0,1,0,0,1,3.5948,0.03943
2024-03-22,0,127105.SZ,-0.070350781083107,1.467133,0,1,0,0,0,5.8645,1.0
2024-03-22,0,113670.SH,-0.1327514499425888,1.298556,0,0,0,1,0,5.0705,0.16098
2024-03-25,0,113593.SH,0.0338071398437023,3.30908,0,1,0,0,0,2.319,0.568
2024-03-25,0,118008.SH,0.0120901502668857,1.562405,0,1,0,1,0,4.2464,0.10422
2024-03-25,0,118038.SH,-0.0599566325545311,1.742589,0,1,0,1,0,5.3114,0.23973
2024-03-25,0,123061.SZ,0.0472409315407276,1.418157,0,1,0,0,0,2.3244,0.1412
2024-03-25,0,127061.SZ,0.0009380261180922,0.64992,0,1,0,0,1,4.0712,0.12955
2024-03-26,0,123082.SZ,0.2893180549144745,3.757502,0,1,1,0,0,2.6995,0.03836
2024-03-26,0,123128.SZ,0.246191143989563,1.619465,0,0,1,0,1,3.6003,0.05115
2024-03-27,1,111010.SH,0.3709080815315246,2.911115,0,0,0,1,0,4.6352,0.09615
2024-03-27,0,118020.SH,0.0056598843075335,1.819491,0,1,0,1,1,4.4928,0.07186
2024-03-27,0,123186.SZ,0.0898429378867149,1.117524,0,1,0,1,0,5.0103,0.11712
2024-03-27,0,123215.SZ,-0.0542626343667507,1.852929,0,1,0,1,0,5.3525,0.2518
2024-03-28,1,123183.SZ,-0.0182426795363426,3.106666,0,1,1,1,0,4.9856,0.11161
2024-03-28,1,127017.SZ,-0.0800653174519538,2.068251,1,0,0,1,0,2.1821,0.01657
2024-03-28,0,123162.SZ,0.0198889542371034,1.740357,1,1,0,1,0,4.5476,0.0744
2024-03-28,0,113636.SH,-0.0944719687104225,1.195968,0,1,1,1,0,3.7098,0.02788
2024-03-28,0,118007.SH,0.0211994294077157,3.079636,1,1,0,0,0,3.9836,0.0621
2024-03-28,0,113589.SH,-0.0111513556912541,5.495957,0,1,0,0,0,2.2396,0.59218
2024-03-28,0,113033.SH,0.1954382061958313,0.585788,0,0,0,0,0,2.0096,0.03256
2024-03-29,0,110081.SH,-0.0307374168187379,1.068032,0,0,0,0,0,3.3292,0.03828
2024-03-29,0,113596.SH,0.2915408909320831,1.603683,0,1,0,0,1,2.3299,0.06544
2024-03-29,0,118041.SH,-0.0633074641227722,2.95691,0,1,0,1,0,5.3388,0.14085
2024-03-29,0,127060.SZ,-0.0370988622307777,1.755223,0,1,0,1,1,4.0575,0.06651
2024-03-29,0,127077.SZ,-0.0548564158380031,2.520479,0,1,1,0,0,4.679,0.48454
2024-03-29,0,128118.SZ,0.0265161152929067,2.148014,0,1,0,0,0,2.2587,0.41156
2024-04-01,0,123122.SZ,-0.0592204220592975,8.6679,0,1,0,1,0,3.3457,0.0276
2024-04-01,0,128105.SZ,0.3855195641517639,1.255447,0,1,1,0,0,2.0205,0.04676
2024-04-02,0,123216.SZ,-0.0484288446605205,1.722438,0,0,0,1,0,5.3388,0.02797
2024-04-02,0,123049.SZ,0.2895948588848114,1.428484,0,1,1,0,0,2.0287,0.0106
2024-04-02,0,118037.SH,-0.1400227546691894,2.003923,1,1,1,1,0,5.2594,0.03145
2024-04-02,1,113658.SH,-0.044750478118658,1.213107,0,1,0,1,0,3.4552,0.05187
2024-04-03,1,118045.SH,-0.0384715944528579,2.835647,0,1,0,0,0,5.4428,0.11712
2024-04-03,0,123132.SZ,0.0098592517897486,1.671925,0,1,0,0,0,3.7043,0.07807
2024-04-08,0,113579.SH,-0.1399083733558654,2.533081,0,0,0,0,0,2.0397,0.0032
2024-04-10,0,118034.SH,-0.1254905462265014,1.223682,0,0,0,1,0,5.0267,0.07981
2024-04-10,0,123198.SZ,0.0285326950252056,1.951537,0,1,0,1,1,5.1608,0.19444
2024-04-10,0,127089.SZ,-0.148337721824646,1.107323,0,0,0,1,0,5.2704,0.09375
2024-04-11,0,113542.SH,-0.0105557367205619,3.713644,0,0,0,0,0,1.306,0.07513
2024-04-12,0,110086.SH,-0.07601148635149,1.554091,0,0,0,0,1,4.0274,0.03939
2024-04-12,0,123218.SZ,-0.1539266407489776,3.352518,0,1,1,1,0,5.3279,0.15972
2024-04-15,0,127019.SZ,0.1105949506163597,0.138815,0,0,0,0,0,2.2478,0.45946
2024-04-15,0,118040.SH,-0.0304839815944433,1.869888,0,1,1,1,0,5.2758,0.04459
2024-04-15,0,113064.SH,0.0213358178734779,1.294925,0,0,0,1,0,4.5886,0.00938
2024-04-15,0,110063.SH,0.1537509709596634,0.541515,0,0,1,0,1,1.6619,0.05426
2024-04-15,0,110047.SH,0.1537509709596634,0.541515,0,0,1,0,0,0.6023,0.04334
2024-04-16,0,113046.SH,-0.0851376578211784,1.780205,0,0,0,0,0,2.9295,0.12792
2024-04-16,0,123145.SZ,0.118871085345745,2.877639,0,0,1,1,0,4.011,0.08442
2024-04-17,1,113033.SH,0.1954382061958313,0.585788,0,0,0,0,0,1.9548,0.03112
2024-04-17,0,118024.SH,-0.0529168471693992,1.024422,0,0,0,1,0,4.5202,0.01475
2024-04-17,0,118038.SH,-0.0619919039309024,1.697153,0,1,0,1,0,5.2485,0.03727
2024-04-17,0,127061.SZ,0.0009380261180922,0.64992,0,1,0,0,1,4.0082,0.08352
2024-04-18,0,127066.SZ,-0.0610053949058055,1.866097,0,0,0,1,0,4.2218,0.22195
2024-04-18,1,123203.SZ,-0.0285041239112615,2.877524,0,1,0,1,0,5.2074,0.14045
2024-04-18,0,127090.SZ,-0.1087968051433563,3.015978,0,1,0,1,0,5.2649,0.10063
2024-04-18,1,123087.SZ,-0.0285041239112615,2.877524,0,1,1,1,0,2.6585,0.03662
2024-04-18,0,123138.SZ,-0.0395740531384944,1.926587,0,1,0,0,0,3.8713,0.402
2024-04-19,0,118039.SH,-0.0771811157464981,3.484572,0,1,0,1,0,5.2512,0.13125
2024-04-19,0,127033.SZ,0.0607266053557395,1.959899,0,1,1,0,1,2.9897,0.00142
2024-04-22,0,118007.SH,0.00467343442142,2.777331,1,1,0,0,0,3.9151,0.00622
2024-04-22,1,123048.SZ,-0.13816799223423,4.105831,1,0,0,0,0,1.9658,0.00732
2024-04-22,0,127088.SZ,-0.0884626135230064,1.136927,0,1,0,1,0,5.1964,0.01111
2024-04-23,0,110081.SH,-0.0307374168187379,1.068032,0,0,0,0,0,3.2608,0.02648
2024-04-23,0,113596.SH,0.2915408909320831,1.603683,0,1,0,0,1,2.2615,0.00903
2024-04-23,0,118041.SH,-0.0633074641227722,2.95691,0,1,0,1,0,5.2704,0.09554
2024-04-23,1,123226.SZ,-0.1143219098448753,1.854519,0,1,0,1,0,5.4812,0.08182
2024-04-24,1,123224.SZ,-0.0609487481415271,2.61986,0,1,0,1,0,5.4045,0.13821
2024-04-24,0,113569.SH,-0.0365471318364143,1.939515,0,1,1,0,0,1.8727,0.30879
2024-04-24,0,113643.SH,-0.1131487786769867,2.134159,0,1,0,0,0,3.9179,0.0911
2024-04-25,0,118037.SH,-0.1400227546691894,2.003923,1,1,1,1,0,5.1964,0.02299
2024-04-26,1,123147.SZ,0.0633842125535011,1.992556,0,1,0,1,0,4.0958,0.01119
2024-04-26,1,123049.SZ,0.2743639349937439,1.284891,0,1,1,0,1,1.963,0.00417
2024-04-26,0,123196.SZ,0.0406666100025177,1.688141,0,1,1,1,0,4.9774,0.05333
2024-04-30,1,127077.SZ,-0.0519094765186309,2.212366,0,1,1,0,0,4.5914,0.1672
2024-04-30,0,113584.SH,-0.0171525944024324,0.722058,0,0,0,0,0,2.0972,0.05161
2024-05-06,0,123198.SZ,0.1145821660757064,1.875594,0,1,0,1,1,5.0897,0.07692
2024-05-06,0,127089.SZ,-0.1365744471549987,0.977439,0,0,0,1,0,5.1992,0.01143
2024-05-06,0,118034.SH,-0.1137240007519722,1.139065,0,0,0,1,0,4.9555,0.02632
2024-05-08,0,128119.SZ,-0.0704168677330017,0.884696,0,1,0,0,0,2.1793,0.03212
2024-05-08,0,118029.SH,-0.1086241528391838,2.774484,0,1,0,0,1,4.6051,0.10159
2024-05-09,0,110047.SH,0.130188837647438,0.475073,0,0,1,0,0,0.5366,0.03749
2024-05-09,0,110063.SH,0.130188837647438,0.475073,0,0,1,0,0,1.5962,0.0468
2024-05-09,1,113573.SH,-0.0589914917945861,1.751514,0,1,0,0,0,1.9384,0.60711
2024-05-09,0,118010.SH,-0.0251457076519727,7.827548,0,1,0,1,1,4.1369,0.09693
2024-05-09,0,123093.SZ,-0.0716898515820503,3.708027,0,1,0,0,0,2.6968,0.03346
2024-05-09,0,127019.SZ,0.1154257953166961,0.146732,0,0,0,0,0,2.1821,0.45072
2024-05-09,0,127022.SZ,0.0440820604562759,0.695954,0,0,0,0,0,2.4367,0.34565
2024-05-09,0,127071.SZ,-0.1162587851285934,2.343722,1,0,0,1,0,4.2875,0.20769
2024-05-10,1,110072.SH,0.0136103648692369,1.120743,0,0,0,0,1,2.2724,0.041
2024-05-10,0,110073.SH,0.0692361146211624,1.282696,1,0,0,0,0,2.204,0.1942
2024-05-10,0,113610.SH,-0.0911378413438797,3.626061,0,1,0,0,1,2.5599,0.11916
2024-05-10,0,123126.SZ,-0.0432128459215164,2.180993,0,1,0,0,0,3.3347,0.83333
2024-05-10,1,123191.SZ,-0.0466582477092742,1.584417,1,1,0,1,0,4.9172,0.21721
2024-05-13,0,127061.SZ,-0.0019928379915654,0.579248,0,1,0,0,1,3.937,0.08511
2024-05-13,0,123183.SZ,0.0531116835772991,3.075634,0,1,1,1,0,4.8597,0.20717
2024-05-13,0,118038.SH,-0.0538601316511631,2.037036,0,1,0,1,0,5.1773,0.21591
2024-05-13,0,113668.SH,-0.0231018885970115,2.706364,0,1,0,1,0,4.8706,0.19919
2024-05-14,0,113616.SH,0.0363025180995464,2.234534,0,0,0,1,0,2.6229,0.41814
2024-05-14,0,127094.SZ,-0.1199268326163292,6.504236,0,1,0,1,0,5.4292,0.42857
2024-05-15,0,113600.SH,0.1526156961917877,1.541937,0,1,1,0,0,2.245,0.0487
2024-05-15,0,113633.SH,-0.1184028759598732,1.869376,0,0,0,0,0,3.5428,0.27065
2024-05-15,0,118031.SH,-0.0852448195219039,1.254532,0,0,0,1,1,4.7502,0.05755
2024-05-15,0,118045.SH,0.0010774624533951,2.716527,0,1,1,1,0,5.3279,0.20588
2024-05-15,0,123076.SZ,0.1427603214979171,1.706875,0,1,0,0,0,2.5133,0.63691
2024-05-15,0,123172.SZ,-0.0225355941802263,1.046893,0,1,1,0,0,4.5859,0.07477
2024-05-15,0,127042.SZ,-0.0053163110278546,1.49761,0,0,0,0,0,3.2334,0.07165
2024-05-15,1,128070.SZ,0.0414135307073593,1.605576,0,1,0,0,0,1.1307,0.71343
2024-05-16,1,123119.SZ,-0.1103621944785118,1.96122,0,0,1,0,0,3.1622,0.02249
2024-05-16,0,123072.SZ,-0.0563754551112651,1.562821,0,1,0,0,0,2.4312,0.42571
2024-05-16,0,123022.SZ,-0.1338229775428772,1.256615,1,0,0,0,0,0.8378,0.03244
2024-05-16,0,118007.SH,0.0051619838923215,2.705978,1,1,0,0,0,3.8494,0.03622
2024-05-16,0,113680.SH,-0.1289042830467224,2.245921,0,1,0,1,0,5.5003,0.43137
2024-05-16,0,118035.SH,-0.0389619208872318,3.280715,0,1,0,1,0,5.0732,0.08333
2024-05-17,0,110081.SH,-0.0458150096237659,1.075915,0,0,0,0,0,3.1951,0.01218
2024-05-17,0,118041.SH,-0.0219126939773559,3.033048,0,1,0,1,0,5.2047,0.36047
2024-05-17,0,123158.SZ,-0.1244617477059364,1.910966,0,0,0,0,0,4.3614,0.01592
2024-05-17,0,127097.SZ,-0.0668013468384742,2.095918,0,1,0,1,0,5.4428,0.17391
2024-05-20,0,113569.SH,-0.0216988772153854,2.088596,0,1,1,0,0,1.8015,0.28499
2024-05-21,0,123141.SZ,0.065278984606266,1.241703,0,1,1,0,0,3.8166,0.06287
2024-05-22,1,123052.SZ,0.2080544382333755,1.193996,0,1,1,0,0,2.037,0.02802
2024-05-22,0,128097.SZ,-0.1118073612451553,1.793969,0,1,0,0,0,1.7632,0.0337
2024-05-22,0,128062.SZ,0.3513577282428741,8.840483,0,1,1,0,0,0.8624,0.01956
2024-05-22,0,123215.SZ,-0.0596572682261467,1.845142,0,1,0,1,0,5.1992,0.00575
2024-05-22,1,123170.SZ,0.0270380359143018,3.139885,1,1,0,1,0,4.5092,0.09309
2024-05-22,0,123155.SZ,0.0308766141533851,2.972256,0,1,0,0,1,4.2245,0.06326
2024-05-22,0,118005.SH,0.0348240211606025,2.432269,0,1,0,0,0,3.6824,0.33582
2024-05-22,1,118037.SH,-0.1115844696760177,1.784714,1,1,1,1,0,5.1225,0.27368
2024-05-22,0,113049.SH,-0.1089488342404365,1.13801,0,0,0,0,0,3.05,0.37916
2024-05-22,0,110092.SH,-0.0424041375517845,1.519809,0,0,0,1,1,4.627,0.09385
2024-05-22,0,110076.SH,0.0018308005528524,1.399695,0,0,0,1,0,2.4476,0.25803
2024-05-22,1,123063.SZ,0.0884542390704155,1.418025,0,1,0,0,0,2.1821,0.04314
2024-05-23,0,113638.SH,-0.0122550064697861,1.153293,0,0,0,0,0,3.6003,0.74776
2024-05-23,1,113629.SH,0.2299730330705642,0.972938,0,1,0,0,1,3.3101,0.03526
2024-05-24,0,127038.SZ,-0.1453192979097366,4.246393,1,0,0,0,0,3.0445,0.03483
2024-05-24,0,123091.SZ,-0.1725711226463318,2.65507,0,0,0,0,0,2.5818,0.14498
2024-05-24,0,128053.SZ,-0.1830281615257263,2.307123,0,0,0,0,0,0.7283,0.03724
2024-05-24,0,127091.SZ,-0.0478452071547508,1.374129,0,0,0,1,0,5.2485,0.15432
2024-05-24,0,123039.SZ,-0.0485391318798065,1.590843,0,1,1,0,0,1.5907,0.67816
2024-05-24,0,118018.SH,0.3930914402008056,1.07504,1,1,0,1,0,4.2355,0.07673
2024-05-24,0,118003.SH,-0.1160439476370811,3.889183,0,0,1,1,0,3.5154,0.05146
2024-05-24,0,113605.SH,-0.0561424531042575,0.942789,0,0,0,1,0,2.412,0.0564
2024-05-24,0,113047.SH,-0.0386690199375152,1.347069,0,0,0,0,0,2.8747,0.23505
2024-05-24,0,118026.SH,0.0008693435811437,1.218178,0,1,1,1,1,4.4189,0.01934
2024-05-27,0,128117.SZ,-0.0530633032321929,1.927088,0,1,0,0,0,2.0972,0.07742
2024-05-27,0,111010.SH,0.3521634042263031,2.330941,0,0,1,1,0,4.4682,0.07429
2024-05-27,0,118042.SH,-0.0718157961964607,1.348988,0,1,0,1,0,5.2047,0.01176
2024-05-27,0,123064.SZ,-0.1227146536111831,6.677309,0,0,1,0,0,2.2642,0.21631
2024-05-27,0,123198.SZ,0.1145821660757064,1.875594,0,1,0,1,1,5.0322,0.2619
2024-05-27,1,123227.SZ,-0.0203435514122247,1.857774,0,1,0,1,0,5.399,0.36508
2024-05-27,0,127089.SZ,-0.1365744471549987,0.977439,0,0,0,1,0,5.1417,0.00526
2024-05-28,0,127030.SZ,0.073407769203186,0.489158,0,0,0,1,0,2.8145,0.0394
2024-05-28,0,127016.SZ,-0.1379363238811493,4.133944,0,0,0,0,0,1.8645,0.30911
2024-05-28,1,127007.SZ,0.1481720507144928,0.460975,1,0,1,0,0,0.0849,0.14499
2024-05-28,0,110058.SH,0.0540419183671474,0.954692,0,1,1,0,0,0.8843,0.49428
2024-05-28,0,123185.SZ,-0.030721366405487,2.899435,0,1,1,1,0,4.8405,0.22137
2024-05-28,0,110085.SH,-0.0797851830720901,1.607611,0,0,0,1,0,3.7426,0.05882
2024-05-28,1,123240.SZ,-0.0555502139031887,1.100291,0,0,0,1,0,5.6783,0.07273
2024-05-29,0,123174.SZ,-0.0484079457819461,1.912458,0,1,0,1,0,4.7173,0.08163
2024-05-29,0,113677.SH,-0.1326411366462707,7.462188,0,1,0,1,0,5.295,0.10067
2024-05-29,0,123230.SZ,-0.1475123316049575,3.417782,0,1,0,1,0,5.4483,0.18584
2024-05-30,0,127098.SZ,-0.1074267327785492,2.326063,1,1,0,1,0,5.4867,0.03846
2024-05-30,0,128072.SZ,0.1010838374495506,1.406091,0,1,0,0,0,1.2238,0.02731
2024-05-30,0,123165.SZ,-0.0588768236339092,1.553859,0,1,0,0,0,4.4107,0.0813
2024-05-30,0,127019.SZ,0.1154257953166961,0.146732,0,0,0,0,0,2.1246,0.43028
2024-05-30,0,110063.SH,0.130188837647438,0.475073,0,0,1,0,0,1.5387,0.03107
2024-05-30,0,110047.SH,0.130188837647438,0.475073,0,0,1,0,0,0.4791,0.02496
2024-05-30,1,123101.SZ,-0.0400804206728935,1.530611,0,0,0,0,0,2.7762,0.17124
2024-05-31,0,113542.SH,-0.0087188873440027,3.441444,0,0,0,0,0,1.1691,0.02433
2024-05-31,0,113610.SH,-0.0911378413438797,3.626061,0,1,0,0,0,2.5024,0.16285
2024-05-31,0,123173.SZ,0.0280607249587774,1.842716,0,1,0,0,0,4.5832,0.06032
2024-06-03,0,113061.SH,-0.0889081209897995,1.361484,0,0,0,0,0,4.1123,0.15278
2024-06-04,1,127061.SZ,-0.0019928379915654,0.579248,0,1,0,0,1,3.8768,0.02675
2024-06-05,1,110064.SH,-0.0089847482740879,0.969908,1,0,0,0,0,1.5414,0.00568
2024-06-06,0,127088.SZ,-0.0746791064739227,1.168255,0,1,0,1,0,5.0732,0.1
2024-06-06,0,123159.SZ,-0.044064026325941,2.497244,0,1,0,0,0,4.3094,0.14615
2024-06-06,0,113680.SH,-0.1289042830467224,2.245921,0,1,0,1,0,5.4428,0.21368
2024-06-06,0,118007.SH,0.0051619838923215,2.705978,1,1,0,0,0,3.7919,0.04492
2024-06-07,0,110081.SH,-0.0458150096237659,1.075915,0,0,0,0,0,3.1376,0.00744
2024-06-07,0,113657.SH,-0.0263301022350788,6.245988,0,1,0,0,0,4.3121,0.07474
2024-06-07,0,123067.SZ,0.0313172824680805,2.687014,0,1,0,0,0,2.2779,0.01247
2024-06-07,0,123200.SZ,-0.0312309619039297,2.529215,0,1,0,1,0,5.0541,0.16901
2024-06-07,0,127033.SZ,0.0866159200668335,1.671272,0,1,1,0,1,2.8556,0.00136
2024-06-11,0,127077.SZ,-0.0519094765186309,2.212366,0,1,1,0,0,4.4764,0.05638
2024-06-11,0,113519.SH,0.0065931109711527,1.40522,0,0,0,0,0,0.4079,0.17978
2024-06-11,0,113663.SH,-0.0759555473923683,2.402346,1,1,0,1,0,4.4654,0.07649
2024-06-11,0,123234.SZ,-0.0336627252399921,1.953597,0,1,0,1,0,5.5003,0.55446
2024-06-12,0,118043.SH,6.45918553345e-05,2.059241,0,1,0,1,0,5.1718,0.27586
2024-06-13,0,128137.SZ,-0.1737062633037567,2.204052,0,1,0,0,0,2.3929,0.00704
2024-06-13,0,128041.SZ,-0.119336798787117,3.020738,0,1,1,0,0,0.0931,0.05181
2024-06-14,0,128105.SZ,0.3874223828315735,1.517117,0,1,1,0,0,1.8179,0.05359
2024-06-14,1,128132.SZ,-0.0504452288150787,1.196883,1,0,1,0,0,2.2533,0.04181
2024-06-14,1,128062.SZ,0.3513577282428741,8.840483,0,1,1,0,0,0.7995,0.00161
2024-06-17,0,123186.SZ,0.1092671453952789,1.08657,0,1,0,1,1,4.7858,0.02555
2024-06-17,0,127091.SZ,-0.0478452071547508,1.374129,0,0,0,1,0,5.1828,0.10734
2024-06-17,0,110095.SH,-0.0297391712665557,0.819585,0,0,0,1,1,5.1417,0.01676
2024-06-18,0,110082.SH,-0.0853184536099433,2.852452,0,0,0,0,0,3.3593,0.17476
2024-06-18,0,113681.SH,-0.1036649122834205,1.393206,1,1,0,1,0,5.5305,0.1383
2024-06-18,0,118012.SH,0.0623698383569717,3.132759,0,1,0,0,0,4.0465,0.13245
2024-06-18,0,123198.SZ,0.1145821660757064,1.875594,0,1,0,1,1,4.9719,0.10222
2024-06-18,0,127089.SZ,-0.1365744471549987,0.977439,0,0,0,1,0,5.0815,0.00976
2024-06-18,0,128081.SZ,-0.0823091939091682,1.579378,0,0,0,0,0,1.4264,0.06256
2024-06-19,0,111003.SH,-0.1570643931627273,1.402235,0,1,0,0,0,3.7153,0.48851
2024-06-19,1,118000.SH,-0.0243687722831964,1.999191,0,1,0,0,0,2.6804,0.00127
2024-06-19,0,123185.SZ,-0.030721366405487,2.899435,0,1,1,1,0,4.7803,0.07942
2024-06-19,1,123212.SZ,-0.0427799224853515,1.583781,0,1,0,1,0,5.1034,0.37879
2024-06-20,1,110058.SH,0.0540419183671474,0.954692,0,1,1,0,0,0.8214,0.32581
2024-06-20,0,127026.SZ,-0.1129869669675827,2.687451,1,0,0,0,0,2.4668,0.10169
2024-06-20,0,127102.SZ,-0.1327473670244217,0.933562,1,0,0,1,0,5.514,0.17526
2024-06-21,1,128082.SZ,0.1080620810389518,1.591602,0,1,1,0,0,1.4538,0.02045
2024-06-21,0,123132.SZ,0.0509520582854747,1.620816,0,1,0,0,1,3.488,0.02037
2024-06-21,0,123152.SZ,-0.0808148756623268,2.820829,0,1,0,0,0,4.0821,0.08744
2024-06-24,0,113608.SH,-0.0115658361464738,2.417669,0,1,0,0,0,2.3765,0.01161
2024-06-24,0,123208.SZ,-0.0369713604450225,1.840567,0,0,1,1,0,5.0815,0.01951
2024-06-25,1,113058.SH,-0.0931560695171356,1.450672,0,0,1,1,0,3.7618,0.02111
2024-06-25,1,113610.SH,-0.0911378413438797,3.626061,0,1,0,0,0,2.4339,0.14793
2024-06-25,0,113652.SH,0.1300045698881149,2.054277,0,0,1,1,0,4.0739,0.83669
2024-06-25,0,113665.SH,0.059122160077095,1.371618,0,1,0,0,1,4.4736,0.02601
2024-06-25,1,123056.SZ,0.1090879663825035,0.362817,0,1,1,0,1,1.9959,0.00317
2024-06-25,0,127078.SZ,-0.0839141085743904,5.698386,0,1,0,0,0,4.4709,0.0431
2024-06-26,1,118008.SH,0.017472006380558,1.783273,0,1,0,1,1,3.9918,0.00216
2024-06-26,0,110072.SH,0.0136103648692369,1.120743,0,0,1,0,1,2.1437,0.0011
2024-06-26,0,113600.SH,0.1526156961917877,1.541937,0,1,1,0,1,2.13,0.00329
2024-06-26,1,113678.SH,-0.0334114804863929,1.008017,0,1,1,1,0,5.3142,0.18571
2024-06-27,1,128063.SZ,0.0915718749165535,2.016265,0,1,1,1,0,0.7666,0.0024
2024-06-27,1,111016.SH,-0.1093198955059051,2.234494,0,1,0,1,0,5.076,0.10244
2024-06-27,0,111019.SH,-0.0445041768252849,2.725353,0,1,0,0,0,5.8042,0.03571
2024-06-28,0,111009.SH,0.1589639782905578,1.134076,0,0,0,0,1,4.3614,0.00531
2024-06-28,0,113680.SH,-0.1289042830467224,2.245921,0,1,0,1,0,5.3826,0.03788
2024-06-28,0,118007.SH,0.0051619838923215,2.705978,1,1,0,0,1,3.7317,0.01328
2024-06-28,0,123052.SZ,0.2080544382333755,1.193996,0,1,1,0,0,1.9357,0.00314
2024-07-01,0,123133.SZ,-0.0884554535150528,5.482282,0,1,1,1,0,3.4743,0.18974
2024-07-01,0,128101.SZ,0.0955513343214988,0.882382,0,0,0,0,1,1.7057,0.00393
2024-07-01,0,128071.SZ,-0.0707909390330314,1.384156,0,0,0,0,0,1.1253,0.0026
2024-07-01,0,127033.SZ,0.0866159200668335,1.671272,0,1,1,0,1,2.7899,0.00134
2024-07-01,0,123193.SZ,-0.1019157618284225,1.723342,0,1,0,1,0,4.783,0.07273
2024-07-01,0,123189.SZ,0.1295509785413742,0.741732,0,1,0,1,1,4.7639,0.05319
2024-07-01,0,123067.SZ,0.0313172824680805,2.687014,0,1,0,0,0,2.2122,0.00111
2024-07-01,0,118022.SH,-0.0793273225426673,2.692718,1,0,0,1,1,4.2793,0.00253
2024-07-01,0,113653.SH,-0.0543995946645736,1.380373,0,1,1,1,0,4.0739,0.06122
2024-07-01,0,110087.SH,0.073450356721878,0.668864,1,0,0,1,1,3.9781,0.00853
2024-07-01,0,110081.SH,-0.0458150096237659,1.075915,0,0,0,0,1,3.0719,0.00146
2024-07-01,0,123112.SZ,-0.0373703502118587,3.762163,0,1,0,0,0,2.768,0.00391
2024-07-02,0,127077.SZ,-0.0519094765186309,2.212366,0,1,1,0,1,4.4189,0.0142
2024-07-02,1,113640.SH,-0.1323318183422088,1.897929,0,1,0,0,1,3.6249,0.01077
2024-07-03,0,128125.SZ,-0.1078444421291351,1.729597,0,1,0,0,0,2.0726,0.00858
2024-07-03,1,128144.SZ,0.0090699270367622,0.945667,0,0,1,0,1,2.6585,0.06195
2024-07-03,0,118006.SH,-0.0958315581083297,13.181205,0,1,1,0,0,3.6988,0.00372
2024-07-03,1,127087.SZ,-0.1070511564612388,2.39014,0,1,0,1,0,4.9473,0.02609
2024-07-04,0,123207.SZ,0.0958691537380218,2.979384,0,1,1,1,0,5.0459,0.08411
2024-07-04,0,123231.SZ,-0.1199754849076271,6.010711,0,1,0,1,0,5.3498,0.02143
2024-07-04,0,123119.SZ,-0.1103621944785118,1.96122,0,0,1,0,0,3.0281,0.00143
2024-07-05,0,128076.SZ,-0.0863187164068222,4.297526,1,1,0,0,0,1.2758,0.08622
